document,actual,for sale,hockey,apple hardware,atheism,email filler,university misc,electronics,guns
2153,apple hardware,11.68,6.07,41.12,6.54,6.07,11.21,11.21,6.07
2154,apple hardware,8.92,7.64,29.3,7.64,8.92,17.83,9.55,10.19
2155,apple hardware,10.8,6.8,30.0,6.0,18.4,11.2,11.2,5.6
2156,apple hardware,13.68,8.55,19.66,8.55,11.11,14.53,12.82,11.11
2157,apple hardware,12.32,8.7,27.54,8.7,10.14,9.42,10.87,12.32
2158,apple hardware,11.92,10.6,31.79,7.95,9.27,8.61,10.6,9.27
2159,apple hardware,13.59,7.77,35.44,7.77,9.22,10.68,7.77,7.77
2160,apple hardware,4.78,9.09,38.28,8.13,13.4,11.96,5.74,8.61
2161,apple hardware,10.61,11.36,23.48,10.61,9.85,16.67,9.85,7.58
2162,apple hardware,12.2,9.76,21.14,8.13,13.01,12.2,12.2,11.38
2163,apple hardware,9.93,7.95,33.77,8.61,9.27,10.6,10.6,9.27
2164,apple hardware,13.11,8.2,19.67,12.3,13.11,11.48,9.84,12.3
2165,apple hardware,11.39,8.23,24.05,8.23,6.96,17.72,15.82,7.59
2166,apple hardware,13.01,8.9,26.03,7.53,8.9,17.81,10.27,7.53
2167,apple hardware,11.18,6.58,36.18,7.24,11.84,9.21,9.87,7.89
2168,apple hardware,10.69,9.92,20.61,11.45,9.92,15.27,10.69,11.45
2169,apple hardware,8.95,7.89,41.58,5.79,9.47,10.53,7.89,7.89
2170,apple hardware,10.0,8.0,34.0,8.0,12.0,9.33,9.33,9.33
2171,email filler,7.0,4.94,17.9,5.76,37.86,11.11,8.64,6.79
2172,apple hardware,10.91,7.73,40.91,7.27,7.73,10.91,7.73,6.82
2173,email filler,8.12,8.75,10.0,6.25,43.12,8.12,8.75,6.88
2174,apple hardware,23.76,7.8,32.62,5.67,6.74,5.67,10.64,7.09
2175,apple hardware,10.09,11.93,18.35,9.17,14.68,14.68,11.01,10.09
2176,apple hardware,7.56,11.05,30.23,7.56,16.28,6.4,8.72,12.21
2177,apple hardware,9.77,6.32,33.91,7.47,10.34,10.34,14.94,6.9
2178,apple hardware,14.56,8.23,27.85,6.96,8.23,10.13,16.46,7.59
2179,apple hardware,16.44,5.94,35.62,7.76,8.22,9.59,8.68,7.76
2180,apple hardware,9.09,9.09,30.3,9.85,9.85,10.61,12.12,9.09
2181,apple hardware,13.79,7.47,25.29,10.92,16.09,10.34,8.05,8.05
2182,apple hardware,9.49,13.14,20.44,8.03,14.6,10.22,13.14,10.95
2183,electronics,12.6,7.09,7.87,8.66,7.87,13.39,33.86,8.66
2184,email filler,2.59,8.87,6.84,3.51,55.08,3.7,9.06,10.35
2185,electronics,12.39,4.03,5.76,9.22,8.93,8.93,44.09,6.63
2186,email filler,13.08,9.23,11.54,10.77,23.85,11.54,8.46,11.54
2187,email filler,11.36,9.09,9.09,9.09,26.52,15.15,10.61,9.09
2188,university misc,8.08,5.56,8.08,8.08,5.56,38.38,18.18,8.08
2189,email filler,8.8,12.0,13.6,8.8,23.2,12.8,10.4,10.4
2190,university misc,6.55,7.64,19.27,4.73,18.18,28.36,8.0,7.27
2191,electronics,6.59,9.34,12.09,7.69,19.78,9.89,25.27,9.34
2192,apple hardware,6.52,6.52,33.04,4.35,19.57,8.26,14.78,6.96
2193,university misc,15.09,6.29,9.43,10.06,17.61,22.01,8.18,11.32
2194,university misc,9.92,8.4,16.79,8.4,9.92,25.19,12.98,8.4
2195,for sale,20.21,6.91,14.36,5.85,14.36,10.64,20.21,7.45
2196,email filler,8.51,8.51,9.93,10.64,24.11,15.6,10.64,12.06
2197,apple hardware,4.81,4.07,40.37,7.04,21.11,7.04,9.26,6.3
2198,email filler,6.76,5.31,25.6,7.73,26.57,10.14,11.11,6.76
2199,electronics,12.2,9.76,10.57,8.94,14.63,12.2,21.95,9.76
2200,electronics,10.84,7.83,12.65,10.24,10.24,12.65,25.9,9.64
2201,university misc,11.22,6.63,8.16,6.63,15.31,24.49,21.43,6.12
2202,electronics,16.33,5.71,6.12,6.94,10.2,14.29,26.94,13.47
2203,electronics,16.61,5.42,17.33,8.3,5.78,6.5,33.57,6.5
2204,apple hardware,9.45,5.97,23.88,10.45,21.89,8.46,9.95,9.95
2205,university misc,11.93,9.17,13.76,11.01,11.01,21.1,11.01,11.01
2206,university misc,11.36,12.12,8.33,9.09,9.85,21.97,14.39,12.88
2207,electronics,20.36,3.17,8.14,6.33,6.79,5.88,42.31,7.01
2208,electronics,10.42,9.72,13.89,11.81,13.19,13.19,19.44,8.33
2209,email filler,12.98,11.45,12.98,7.63,16.03,13.74,16.03,9.16
2210,electronics,9.54,5.45,5.99,8.45,7.36,5.18,53.13,4.9
2211,electronics,17.67,4.42,17.27,7.23,12.45,6.02,26.51,8.43
2212,electronics,10.0,8.12,12.5,6.88,16.88,18.75,20.0,6.88
2213,electronics,15.18,7.59,12.95,8.04,16.07,9.82,21.43,8.93
2214,electronics,11.57,4.63,6.94,6.02,10.19,10.65,42.59,7.41
2215,electronics,14.6,7.08,15.49,7.96,8.41,11.5,28.32,6.64
2216,electronics,10.16,13.28,9.38,10.16,16.41,10.94,17.19,12.5
2217,email filler,12.77,10.64,8.51,7.8,23.4,12.77,13.48,10.64
2218,email filler,6.1,9.76,14.63,5.28,37.8,11.38,8.13,6.91
2219,electronics,16.3,6.52,6.88,6.16,9.06,9.42,38.04,7.61
2220,university misc,8.9,10.47,14.66,7.33,15.71,18.85,16.75,7.33
2221,electronics,11.16,6.98,5.12,5.58,6.51,11.16,46.05,7.44
2222,electronics,16.54,6.54,8.85,5.77,5.77,5.77,45.77,5.0
2223,email filler,8.73,13.49,14.29,9.52,22.22,11.11,10.32,10.32
2224,electronics,13.16,7.24,11.18,11.18,15.13,13.82,20.39,7.89
2225,electronics,8.23,2.83,5.14,9.25,4.88,24.94,40.36,4.37
2226,university misc,15.08,4.76,11.9,6.75,6.35,26.98,21.83,6.35
2227,apple hardware,14.51,5.7,26.42,6.74,13.47,10.36,15.03,7.77
2228,electronics,19.27,6.77,13.54,7.29,12.5,8.33,26.04,6.25
2229,electronics,9.09,6.95,10.7,6.95,13.37,9.63,37.43,5.88
2230,university misc,11.95,4.38,8.37,5.98,11.55,26.69,23.51,7.57
2231,email filler,9.09,7.88,12.73,9.09,23.03,10.3,17.58,10.3
2232,apple hardware,10.34,9.48,20.69,9.48,19.83,12.07,8.62,9.48
2233,electronics,23.43,4.29,21.45,6.6,7.59,6.6,24.42,5.61
2234,email filler,9.6,8.8,11.2,8.0,21.6,12.8,20.0,8.0
2235,apple hardware,11.38,11.38,19.51,13.01,13.01,10.57,10.57,10.57
2236,email filler,10.11,7.3,8.43,7.87,35.39,8.99,14.04,7.87
2237,apple hardware,10.0,9.17,19.17,8.33,16.67,16.67,8.33,11.67
2238,email filler,16.24,7.11,9.64,8.63,18.27,10.15,16.24,13.71
2239,electronics,10.16,7.81,13.28,9.38,10.94,14.84,24.22,9.38
2240,electronics,13.14,6.29,6.86,6.86,14.29,16.0,27.43,9.14
2241,electronics,12.5,6.52,5.43,7.61,10.33,9.24,41.85,6.52
2242,university misc,6.69,5.91,6.3,8.66,5.91,40.94,20.47,5.12
2243,university misc,9.21,6.58,9.21,7.02,7.02,34.65,17.11,9.21
2244,email filler,10.15,6.09,6.09,8.63,35.03,7.61,19.29,7.11
2245,electronics,7.6,8.77,18.13,7.02,12.28,9.94,27.49,8.77
2246,university misc,10.27,7.03,7.57,5.41,5.95,42.7,14.59,6.49
2247,university misc,12.07,6.9,8.05,6.9,8.62,37.36,12.07,8.05
2248,university misc,12.87,7.02,10.53,9.94,14.62,21.64,14.62,8.77
2249,apple hardware,12.66,6.6,25.86,8.71,10.29,5.8,13.46,16.62
2250,university misc,10.43,10.43,10.43,9.57,14.78,22.61,11.3,10.43
2251,electronics,10.98,4.62,9.25,4.34,8.09,4.34,52.89,5.49
2252,electronics,14.71,10.78,12.75,9.8,9.8,10.78,18.63,12.75
2253,electronics,13.2,4.29,6.27,5.94,22.77,5.28,37.62,4.62
2254,email filler,8.86,7.59,13.92,11.39,27.85,9.49,11.39,9.49
2255,electronics,10.53,14.04,12.28,8.77,10.53,14.91,17.54,11.4
2256,university misc,11.95,6.19,6.19,5.75,7.08,29.2,26.55,7.08
2257,electronics,13.75,4.3,17.19,11.17,4.87,15.47,26.36,6.88
2258,apple hardware,7.11,5.08,40.1,8.12,10.15,11.68,9.64,8.12
2259,university misc,11.15,4.68,5.04,10.07,5.04,35.25,20.14,8.63
2260,for sale,16.92,8.46,10.0,12.31,9.23,16.15,15.38,11.54
2261,electronics,19.61,5.14,8.04,9.0,3.54,3.22,36.33,15.11
2262,email filler,13.48,4.49,8.99,8.61,23.97,4.87,23.22,12.36
2263,apple hardware,11.21,10.28,16.82,12.15,13.08,12.15,14.95,9.35
2264,email filler,9.26,6.94,9.26,7.87,25.0,9.26,18.98,13.43
2265,electronics,13.61,6.81,12.57,8.38,11.52,10.99,25.13,10.99
2266,university misc,10.53,6.84,6.32,9.47,7.37,38.95,11.58,8.95
2267,electronics,15.05,7.77,7.77,8.74,5.83,12.62,30.58,11.65
2268,university misc,16.25,5.05,16.25,6.86,7.22,22.38,16.97,9.03
2269,email filler,7.53,9.59,11.64,8.22,25.34,17.12,13.01,7.53
2270,electronics,10.08,8.4,12.61,8.4,15.13,12.61,20.17,12.61
2271,electronics,14.46,5.37,18.18,7.85,11.57,15.7,21.07,5.79
2272,electronics,16.24,6.27,4.06,7.75,7.75,6.27,46.13,5.54
2273,electronics,7.22,6.19,10.82,8.76,23.2,9.79,25.77,8.25
2274,electronics,9.67,5.25,8.84,4.14,8.29,5.8,51.93,6.08
2275,apple hardware,11.69,9.09,23.38,11.69,11.04,12.34,12.34,8.44
2276,university misc,9.36,6.43,6.43,8.19,8.77,36.84,16.37,7.6
2277,university misc,11.64,8.22,19.86,9.59,10.96,23.29,8.9,7.53
2278,electronics,12.43,7.57,9.73,10.27,9.19,9.73,32.97,8.11
2279,electronics,16.71,4.51,5.31,3.98,6.63,10.61,46.42,5.84
2280,email filler,12.57,8.74,7.1,7.65,25.68,13.11,16.39,8.74
2281,email filler,7.58,7.58,11.36,8.33,28.79,11.36,15.15,9.85
2282,electronics,14.19,6.76,12.84,10.14,10.14,10.81,26.35,8.78
2283,email filler,11.06,5.53,10.6,8.29,29.49,7.37,15.67,11.98
2284,university misc,10.76,8.23,6.96,7.59,10.13,33.54,14.56,8.23
2285,guns,12.0,8.0,12.57,12.57,11.43,11.43,14.86,17.14
2286,university misc,13.53,7.65,7.65,7.65,10.0,27.06,16.47,10.0
2287,email filler,9.33,13.33,11.33,7.33,22.0,11.33,16.0,9.33
2288,university misc,12.95,9.35,8.63,10.79,10.79,23.02,13.67,10.79
2289,electronics,10.33,5.37,16.53,8.68,11.98,16.53,23.14,7.44
2290,apple hardware,9.92,9.16,20.61,7.63,12.98,18.32,8.4,12.98
2291,university misc,10.65,7.69,6.51,7.69,6.51,40.24,11.83,8.88
2292,electronics,13.71,11.29,9.68,8.87,13.71,13.71,14.52,14.52
2293,university misc,12.32,10.87,15.94,10.14,13.04,16.67,11.59,9.42
2294,electronics,9.96,9.09,5.19,9.09,8.66,14.72,31.17,12.12
2295,for sale,17.18,7.98,15.34,8.59,17.18,14.72,9.82,9.2
2296,university misc,10.32,10.32,7.94,7.94,20.63,21.43,12.7,8.73
2297,electronics,7.93,9.76,19.51,8.54,7.93,8.54,29.27,8.54
2298,electronics,5.76,5.08,7.8,21.02,5.42,8.81,37.97,8.14
2299,electronics,14.02,10.98,7.32,8.54,10.37,8.54,33.54,6.71
2300,email filler,8.33,10.83,20.0,8.33,24.17,8.33,11.67,8.33
2301,electronics,11.01,11.01,15.6,10.09,11.01,12.84,19.27,9.17
2302,apple hardware,8.26,9.09,18.18,11.57,10.74,18.18,12.4,11.57
2303,electronics,11.56,7.56,11.11,7.11,6.67,21.78,29.33,4.89
2304,electronics,13.57,5.43,5.04,6.98,8.14,18.99,37.21,4.65
2305,electronics,18.0,5.2,6.4,7.2,7.6,7.6,41.6,6.4
2306,email filler,11.72,8.59,10.94,9.38,23.44,8.59,19.53,7.81
2307,electronics,14.58,8.33,12.5,6.77,16.15,9.9,16.67,15.1
2308,apple hardware,17.06,8.53,19.43,8.53,18.01,9.0,12.8,6.64
2309,for sale,21.02,7.64,14.01,8.28,8.92,10.83,21.02,8.28
2310,electronics,20.47,8.19,15.2,8.19,6.43,9.36,23.98,8.19
2311,electronics,21.84,6.32,7.47,9.2,8.62,8.05,32.18,6.32
2312,for sale,24.75,7.43,13.37,6.44,13.37,13.86,12.87,7.92
2313,electronics,12.66,5.68,7.42,8.73,11.79,9.61,34.93,9.17
2314,electronics,10.97,8.39,15.48,8.39,12.26,10.32,26.45,7.74
2315,electronics,18.7,5.69,9.76,6.5,8.94,6.5,37.4,6.5
2316,university misc,9.92,9.92,14.5,9.16,16.03,18.32,11.45,10.69
2317,email filler,12.07,10.34,10.34,11.21,17.24,12.07,16.38,10.34
2318,electronics,15.48,5.95,10.12,8.33,7.14,16.07,30.36,6.55
2319,electronics,7.91,8.63,8.63,10.07,11.51,13.67,28.78,10.79
2320,electronics,5.62,6.02,6.02,5.22,6.43,13.25,51.41,6.02
2321,electronics,9.73,8.11,9.19,12.43,15.68,11.35,23.78,9.73
2322,electronics,10.26,7.05,9.62,8.97,7.69,16.03,31.41,8.97
2323,electronics,15.38,7.69,13.29,9.79,11.89,16.78,17.48,7.69
2324,electronics,17.72,5.12,9.06,5.91,12.2,15.35,30.31,4.33
2325,electronics,7.45,8.7,7.45,6.83,8.7,10.56,42.86,7.45
2326,electronics,14.53,9.3,16.28,6.98,13.95,12.79,19.19,6.98
2327,electronics,6.21,8.07,11.18,9.32,8.7,17.39,31.68,7.45
2328,electronics,12.21,6.57,10.33,8.45,11.27,15.02,29.58,6.57
2329,electronics,23.55,5.02,15.06,6.95,10.81,8.11,23.94,6.56
2330,apple hardware,9.03,6.45,34.19,9.03,9.68,9.68,9.03,12.9
2331,email filler,11.25,7.5,13.12,11.25,29.38,11.25,8.75,7.5
2332,email filler,11.72,8.59,14.84,13.28,17.97,10.94,12.5,10.16
2333,university misc,11.38,11.38,11.98,5.99,16.17,19.76,15.57,7.78
2334,email filler,8.59,6.57,20.71,6.57,28.79,9.6,11.62,7.58
2335,university misc,11.03,11.03,10.34,8.28,8.28,28.28,13.79,8.97
2336,electronics,15.61,6.34,12.2,6.34,5.37,6.83,41.46,5.85
2337,university misc,12.82,7.69,12.18,8.33,9.62,30.13,9.62,9.62
2338,electronics,7.96,10.45,9.95,5.47,9.95,9.95,40.3,5.97
2339,apple hardware,12.59,9.09,24.48,8.39,11.19,9.79,14.69,9.79
2340,apple hardware,13.96,5.41,33.33,7.66,6.76,4.5,22.52,5.86
2341,electronics,7.41,9.52,19.05,7.41,19.58,8.99,22.75,5.29
2342,electronics,7.88,5.91,8.37,6.9,6.9,9.36,48.28,6.4
2343,email filler,8.33,13.89,11.81,11.11,25.69,11.11,9.72,8.33
2344,electronics,9.52,9.05,6.19,6.67,9.05,13.81,38.57,7.14
2345,university misc,11.54,13.46,11.54,7.69,16.03,16.67,11.54,11.54
2346,electronics,14.72,6.93,11.69,12.12,12.55,9.52,20.78,11.69
2347,university misc,7.09,7.09,14.89,8.51,17.73,21.99,13.48,9.22
2348,electronics,13.95,11.63,8.53,9.3,11.63,13.95,17.83,13.18
2349,for sale,22.54,6.15,14.34,9.43,16.39,9.02,16.8,5.33
2350,for sale,17.58,13.74,13.74,7.14,16.48,11.54,13.74,6.04
2351,electronics,18.69,7.94,11.21,5.61,11.21,11.21,25.7,8.41
2352,electronics,22.15,5.37,4.7,5.03,5.03,10.4,43.96,3.36
2353,electronics,23.55,3.99,6.88,5.43,5.07,5.43,44.2,5.43
2354,for sale,32.68,4.58,11.11,8.82,9.8,7.52,18.63,6.86
2355,electronics,18.15,3.69,22.46,5.85,6.46,6.46,32.62,4.31
2356,electronics,13.48,9.93,16.31,7.8,13.48,12.77,18.44,7.8
2357,electronics,8.86,8.86,10.13,6.96,15.82,15.19,25.95,8.23
2358,electronics,8.48,9.09,16.36,7.27,13.94,7.88,26.67,10.3
2359,electronics,13.94,5.58,8.76,8.37,5.58,23.51,29.08,5.18
2360,electronics,11.85,9.26,10.74,8.89,11.85,9.26,28.89,9.26
2361,hockey,8.61,19.87,15.23,9.93,10.6,7.95,16.56,11.26
2362,electronics,14.8,8.16,7.65,6.63,13.27,10.71,28.57,10.2
2363,electronics,6.36,5.45,5.91,6.82,8.64,10.91,49.55,6.36
2364,electronics,11.11,6.54,8.5,7.84,11.76,13.07,34.64,6.54
2365,electronics,9.83,5.08,4.75,4.75,6.78,6.78,57.63,4.41
2366,electronics,8.56,0.59,1.45,3.74,0.42,0.32,79.42,5.48
2367,electronics,10.1,9.6,7.58,6.06,7.07,13.13,40.4,6.06
2368,electronics,10.74,7.38,15.44,9.4,11.41,10.07,27.52,8.05
2369,email filler,10.71,7.74,6.55,10.12,35.71,9.52,10.71,8.93
2370,electronics,13.18,5.04,8.91,8.91,8.91,18.6,31.4,5.04
2371,electronics,11.57,5.09,6.94,9.72,7.87,13.43,39.35,6.02
2372,electronics,10.91,7.27,8.18,5.45,10.45,10.45,41.82,5.45
2373,apple hardware,12.42,7.84,18.95,8.5,17.65,10.46,16.99,7.19
2374,electronics,21.47,4.6,11.96,5.52,5.21,9.82,31.6,9.82
2375,electronics,12.12,9.09,12.12,7.27,12.12,12.73,25.45,9.09
2376,electronics,13.9,8.56,9.63,7.49,12.83,10.7,26.2,10.7
2377,electronics,10.56,7.22,13.33,13.89,10.56,11.67,27.22,5.56
2378,electronics,7.53,8.06,8.06,8.6,9.68,19.89,30.11,8.06
2379,electronics,20.76,5.88,6.57,6.57,7.96,5.54,41.52,5.19
2380,university misc,13.64,7.14,9.09,11.69,14.94,23.38,12.34,7.79
2381,electronics,18.47,5.86,10.81,7.21,10.81,7.66,28.83,10.36
2382,electronics,17.53,8.25,8.76,8.25,9.28,10.82,24.23,12.89
2383,electronics,20.67,6.15,6.15,8.38,8.94,8.38,32.96,8.38
2384,electronics,14.85,3.94,9.09,7.27,6.36,8.48,40.3,9.7
2385,electronics,11.86,7.34,9.6,8.47,10.17,7.91,34.46,10.17
2386,apple hardware,14.19,9.03,14.84,9.68,12.9,12.9,12.26,14.19
2387,electronics,11.11,5.09,11.11,7.41,7.41,8.8,41.2,7.87
2388,electronics,10.43,4.74,25.12,7.11,9.48,9.48,27.96,5.69
2389,electronics,7.19,6.59,7.19,5.99,10.18,7.78,47.31,7.78
2390,email filler,11.85,7.41,8.15,8.89,27.41,11.11,13.33,11.85
2391,electronics,12.59,9.63,8.89,7.41,8.89,11.11,29.63,11.85
2392,electronics,11.95,3.98,7.17,6.37,4.38,9.56,49.0,7.57
2393,electronics,6.2,6.93,13.87,6.93,8.39,6.93,45.99,4.74
2394,apple hardware,9.16,8.4,22.9,8.4,10.69,22.14,10.69,7.63
2395,electronics,9.89,6.59,9.34,9.89,11.54,7.69,31.32,13.74
2396,email filler,9.79,6.99,16.08,8.39,25.87,8.39,17.48,6.99
2397,electronics,6.76,4.98,5.34,6.76,6.76,13.17,51.96,4.27
2398,for sale,19.88,6.21,11.8,6.83,12.42,17.39,14.29,11.18
2399,email filler,7.94,8.73,14.29,9.52,20.63,10.32,13.49,15.08
2400,electronics,10.48,4.8,7.86,5.24,9.17,4.8,48.03,9.61
2401,electronics,6.81,5.24,6.28,7.85,6.28,15.18,45.55,6.81
2402,email filler,10.53,10.0,7.89,8.42,36.84,8.42,10.53,7.37
2403,email filler,6.8,10.88,11.56,8.84,34.01,8.84,12.24,6.8
2404,electronics,10.33,8.15,9.24,9.78,14.13,8.15,32.07,8.15
2405,electronics,9.24,5.98,14.67,7.61,13.59,6.52,32.07,10.33
2406,university misc,11.79,5.64,8.72,8.72,12.82,23.59,21.54,7.18
2407,email filler,11.98,7.29,13.54,6.77,24.48,7.81,20.31,7.81
2408,apple hardware,12.41,16.55,17.93,8.97,11.03,14.48,10.34,8.28
2409,university misc,10.95,8.03,9.49,8.03,10.95,35.04,9.49,8.03
2410,university misc,11.11,6.79,10.49,6.17,12.96,33.33,11.11,8.02
2411,email filler,8.57,8.16,6.53,6.53,28.57,8.16,21.22,12.24
2412,apple hardware,13.68,6.84,18.95,12.63,13.16,15.26,10.0,9.47
2413,electronics,6.85,5.94,10.05,7.31,5.48,9.59,49.32,5.48
2414,university misc,9.68,9.68,10.48,9.68,18.55,19.35,12.9,9.68
2415,electronics,13.12,7.5,11.25,6.88,9.38,10.0,31.25,10.62
2416,email filler,10.91,12.73,15.45,10.0,16.36,13.64,10.0,10.91
2417,email filler,9.86,10.56,17.61,7.75,18.31,9.15,15.49,11.27
2418,email filler,10.0,13.08,18.46,7.69,20.0,10.77,11.54,8.46
2419,electronics,14.81,5.56,9.26,8.33,9.72,8.8,37.5,6.02
2420,electronics,9.03,10.32,12.26,8.39,14.19,10.97,25.16,9.68
2421,electronics,12.57,6.01,7.1,8.74,8.2,8.74,39.89,8.74
2422,electronics,16.03,4.06,24.15,6.55,6.32,3.16,34.31,5.42
2423,university misc,12.58,7.95,9.93,7.28,10.6,31.79,13.25,6.62
2424,for sale,17.22,8.33,13.33,8.89,17.22,11.11,16.11,7.78
2425,electronics,11.37,8.53,15.64,10.43,12.8,13.74,18.48,9.0
2426,electronics,14.2,3.15,26.18,7.26,6.62,6.31,32.18,4.1
2427,electronics,17.84,4.69,7.04,7.51,7.98,6.57,40.85,7.51
2428,electronics,9.22,5.99,5.07,4.61,5.99,10.14,51.15,7.83
2429,electronics,9.92,9.92,13.22,8.26,17.36,9.92,19.01,12.4
2430,electronics,11.11,6.54,7.84,7.84,10.46,15.69,32.68,7.84
2431,electronics,15.51,7.49,11.23,6.95,5.88,7.49,34.76,10.7
2432,apple hardware,9.62,8.97,32.05,8.97,8.97,12.18,9.62,9.62
2433,for sale,16.67,9.65,14.04,8.77,14.91,13.16,14.04,8.77
2434,electronics,16.0,5.45,9.82,4.0,7.64,8.73,40.36,8.0
2435,apple hardware,11.88,8.12,22.5,8.75,11.88,16.25,11.88,8.75
2436,university misc,13.17,5.85,8.29,9.27,9.76,33.17,13.66,6.83
2437,electronics,10.33,6.57,17.84,8.45,8.92,16.43,24.88,6.57
2438,university misc,10.27,7.53,8.22,8.9,10.96,34.25,8.22,11.64
2439,electronics,22.66,7.39,8.37,7.88,8.37,11.33,28.08,5.91
2440,email filler,11.29,8.06,12.1,10.48,18.55,12.1,17.74,9.68
2441,apple hardware,7.14,9.29,20.71,10.0,12.14,12.14,20.71,7.86
2442,electronics,11.54,11.54,13.46,10.58,10.58,12.5,16.35,13.46
2443,electronics,7.53,9.14,10.75,6.99,16.13,9.68,25.27,14.52
2444,apple hardware,11.46,6.25,40.1,7.81,6.77,11.98,9.38,6.25
2445,electronics,10.43,6.75,9.82,7.36,11.04,11.04,36.81,6.75
2446,email filler,10.0,7.86,13.57,8.57,24.29,7.86,20.0,7.86
2447,electronics,12.24,7.14,8.16,9.69,5.1,6.63,42.86,8.16
2448,electronics,11.79,5.68,8.3,7.86,7.42,6.55,42.36,10.04
2449,electronics,15.34,5.29,13.23,7.94,8.99,8.47,33.86,6.88
2450,electronics,6.8,7.48,7.48,5.44,5.44,6.46,56.12,4.76
2451,electronics,8.5,5.5,7.0,6.5,8.5,15.0,42.5,6.5
2452,apple hardware,14.69,7.69,20.98,9.79,13.99,12.59,11.19,9.09
2453,university misc,14.91,4.82,15.35,10.09,14.04,16.67,16.23,7.89
2454,university misc,7.39,5.42,6.9,10.84,9.36,29.06,20.69,10.34
2455,email filler,11.11,8.59,11.11,12.12,32.32,7.07,8.59,9.09
2456,email filler,14.11,5.81,15.35,10.37,19.5,9.54,16.6,8.71
2457,electronics,15.43,6.79,11.11,10.49,9.26,10.49,27.16,9.26
2458,electronics,8.66,6.56,4.72,4.2,7.87,6.3,57.22,4.46
2459,electronics,18.31,7.98,11.27,7.51,12.21,13.15,21.6,7.98
2460,electronics,6.54,1.44,1.73,4.43,1.64,1.73,77.57,4.91
2461,electronics,13.84,9.43,14.47,7.55,11.95,13.84,20.13,8.81
2462,electronics,12.02,5.46,17.49,8.74,10.93,10.38,28.96,6.01
2463,electronics,12.8,8.8,10.4,10.4,12.0,14.4,19.2,12.0
2464,apple hardware,20.09,6.54,26.64,7.01,8.41,8.88,14.95,7.48
2465,electronics,13.57,7.04,13.57,10.05,15.58,14.07,16.08,10.05
2466,electronics,13.83,4.35,20.55,7.11,13.83,9.49,24.51,6.32
2467,electronics,9.97,6.43,5.79,5.47,5.79,6.43,55.95,4.18
2468,apple hardware,11.36,8.33,17.42,10.61,12.12,15.91,15.91,8.33
2469,email filler,14.53,6.98,18.02,6.98,23.26,9.3,11.63,9.3
2470,electronics,14.04,7.3,13.48,6.18,17.98,10.11,24.72,6.18
2471,electronics,9.21,9.21,17.76,8.55,11.18,11.18,21.71,11.18
2472,apple hardware,9.26,10.19,18.52,10.19,12.96,18.52,11.11,9.26
2473,email filler,9.94,6.43,12.87,9.94,28.07,8.19,14.04,10.53
2474,electronics,15.86,9.66,13.1,8.28,13.1,10.34,18.62,11.03
2475,apple hardware,11.36,8.52,27.27,7.39,14.77,13.07,9.66,7.95
2476,electronics,9.62,7.95,7.11,13.39,6.69,9.62,32.64,12.97
2477,electronics,11.76,8.82,7.65,9.41,9.41,10.59,31.76,10.59
2478,apple hardware,9.2,6.13,20.25,14.11,9.2,7.36,20.25,13.5
2479,email filler,9.09,9.09,18.83,7.79,29.22,7.14,11.69,7.14
2480,apple hardware,15.93,5.75,22.12,6.64,19.91,7.08,16.37,6.19
2481,electronics,9.66,5.8,5.8,9.66,7.25,6.28,47.83,7.73
2482,electronics,8.48,5.36,5.36,5.36,9.82,7.14,50.89,7.59
2483,electronics,12.79,3.35,14.26,7.76,4.19,3.35,49.06,5.24
2484,electronics,9.33,5.97,5.97,6.34,8.96,4.85,50.75,7.84
2485,electronics,15.29,7.02,11.98,4.13,8.68,5.37,40.5,7.02
2486,email filler,8.62,8.62,12.07,8.62,34.48,6.32,14.94,6.32
2487,electronics,9.0,7.5,8.5,6.5,19.5,5.5,35.0,8.5
2488,electronics,8.82,12.5,10.29,9.56,12.5,18.38,19.85,8.09
2489,email filler,9.02,9.02,10.53,7.52,18.05,17.29,17.29,11.28
2490,electronics,11.11,12.35,12.96,9.26,10.49,14.2,20.37,9.26
2491,electronics,9.18,6.28,5.8,4.83,6.76,24.64,34.3,8.21
2492,electronics,16.53,5.37,12.81,5.79,5.37,22.73,23.97,7.44
2493,apple hardware,8.74,6.8,28.64,6.31,13.59,11.65,17.48,6.8
2494,apple hardware,9.7,8.21,24.63,10.45,15.67,11.94,10.45,8.96
2495,electronics,9.62,7.69,13.46,7.69,17.31,8.97,28.21,7.05
2496,electronics,18.56,4.59,3.71,6.77,5.9,5.9,47.82,6.77
2497,electronics,11.63,10.85,9.3,9.3,12.4,15.5,20.93,10.08
2498,electronics,12.65,6.63,16.87,7.23,10.24,7.23,31.33,7.83
2499,university misc,12.17,8.7,8.7,11.3,9.57,23.48,13.04,13.04
2500,email filler,13.68,7.89,9.47,10.53,24.74,8.42,19.47,5.79
2501,university misc,11.38,8.98,8.38,10.18,11.98,22.16,19.16,7.78
2502,apple hardware,9.42,13.61,22.51,8.38,6.28,13.09,19.37,7.33
2503,email filler,16.38,8.47,18.64,5.65,27.68,6.21,9.04,7.91
2504,email filler,15.65,9.52,8.84,8.84,27.21,8.16,12.24,9.52
2505,apple hardware,9.92,8.4,18.32,11.45,12.98,8.4,18.32,12.21
2506,university misc,14.41,9.32,9.32,8.47,8.47,27.12,11.86,11.02
